429.12,452.26,454.79,465.75,465.22,465.22,463.75,150.15,252.60,381.64,652.00,258.69,282.39,354.66,175.07,0.00,217.08,308.46,0.00,0.00,201.32,184.03,448.55,422.52,356.66,448.65,447.54,464.78,164.50,0.00,359.90,0.00,259.38,447.64,456.84,461.24,450.97,226.27,386.50,193.08,449.86,348.79,348.33,406.75,386.36,398.86,357.39,428.24,460.86,413.83,321.53,425.49,310.32,349.64,265.72,466.33,268.15,352.56,407.11,285.91,243.55,222.09,454.29,214.59,278.03,423.81,337.59,445.12,160.28,307.47,381.83,360.51,391.21,366.03,374.38,410.15,416.94,415.44,398.43,249.19,323.50,437.10
276.53,286.73,288.29,293.93,293.65,293.65,292.88,78.67,162.40,241.78,258.69,652.00,217.23,263.59,94.44,0.00,129.72,198.49,0.00,0.00,121.30,104.18,286.54,272.55,231.88,286.58,286.29,294.41,88.74,0.00,235.52,0.00,162.09,284.94,291.07,293.42,287.86,145.86,251.69,118.61,285.41,223.05,222.81,261.91,250.61,257.32,229.28,273.20,292.52,268.16,205.16,272.35,196.47,223.46,161.39,294.23,163.88,225.59,261.95,177.29,150.68,141.36,289.07,131.05,179.15,271.37,218.54,285.96,95.15,199.27,253.32,237.06,255.78,239.33,249.19,268.86,270.07,270.71,265.57,164.42,215.67,280.72
306.68,318.76,319.55,325.76,325.46,325.46,324.62,90.53,177.52,268.99,282.39,217.23,652.00,286.74,111.23,0.00,149.77,220.24,0.00,0.00,137.39,116.72,317.67,301.01,255.52,317.71,317.05,326.30,105.39,0.00,259.78,0.00,182.09,315.85,322.63,325.21,319.11,165.95,279.40,136.88,316.44,250.74,249.13,289.73,276.99,286.01,256.26,303.11,324.22,297.62,230.69,302.85,222.00,251.35,185.18,326.10,186.65,253.78,291.73,197.86,168.23,158.34,320.42,150.17,199.17,300.25,243.96,317.01,112.64,227.32,279.13,260.97,286.79,270.31,280.04,297.12,300.01,300.60,296.01,190.05,244.06,312.66
381.55,399.06,401.17,409.57,409.16,409.16,408.03,124.47,228.84,335.84,354.66,263.59,286.74,652.00,155.51,0.00,190.75,277.76,0.00,0.00,179.21,160.72,397.15,377.37,320.85,397.22,396.35,409.93,145.00,0.00,322.02,0.00,230.64,395.39,403.70,407.14,399.06,206.52,348.27,176.23,397.16,312.29,310.24,362.14,348.69,355.56,320.26,379.79,407.07,371.04,285.79,377.42,275.92,311.32,234.56,410.01,236.46,314.06,363.26,255.85,219.70,199.99,403.25,190.45,251.80,377.46,304.18,395.89,146.08,279.80,344.03,327.11,355.48,330.49,342.25,369.28,374.50,374.41,363.10,227.16,292.87,390.96
191.15,200.30,201.52,206.10,205.88,205.88,205.26,4.30,81.92,162.88,175.07,94.44,111.23,155.51,652.00,0.00,95.41,143.10,0.00,0.00,106.53,68.99,199.44,192.39,165.18,199.47,199.27,206.51,66.29,0.00,163.67,0.00,137.85,199.73,203.09,204.98,200.51,76.13,173.01,55.66,199.23,147.36,147.90,179.10,169.61,175.49,151.82,189.27,204.99,183.65,130.41,189.24,123.37,148.27,94.55,206.34,94.50,149.64,180.08,107.85,86.01,72.39,202.19,66.49,109.98,187.48,144.47,198.11,20.51,125.84,165.26,155.67,173.38,157.73,164.60,181.56,184.31,182.85,175.84,82.74,131.05,194.83
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,652.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
235.35,244.50,245.88,250.94,250.69,250.69,250.01,35.15,118.92,203.43,217.08,129.72,149.77,190.75,95.41,0.00,652.00,211.93,0.00,0.00,118.20,97.76,244.89,232.39,203.30,245.15,244.24,251.40,95.48,0.00,211.53,0.00,163.35,245.02,249.23,250.51,245.53,112.60,211.61,86.21,243.32,187.95,185.64,222.61,211.77,218.76,193.14,232.71,249.71,226.99,168.16,231.55,161.94,187.48,129.99,251.21,130.85,189.07,222.35,146.54,119.30,108.53,246.61,100.66,146.91,231.37,181.14,243.06,55.51,163.76,209.80,198.30,215.59,197.83,209.75,223.79,226.84,226.60,217.59,119.57,170.90,238.47
336.14,349.43,351.09,358.16,357.83,357.83,356.89,84.41,181.64,296.52,308.46,198.49,220.24,277.76,143.10,0.00,211.93,652.00,0.00,0.00,160.99,144.72,349.17,331.24,283.36,349.22,349.93,358.79,136.34,0.00,292.91,0.00,219.84,347.18,354.65,357.51,351.64,172.94,308.03,143.89,347.84,273.37,271.96,316.75,304.28,311.68,280.92,333.07,356.48,326.16,250.59,331.13,242.16,273.65,203.38,358.53,205.72,276.20,320.02,220.40,182.46,170.50,352.13,163.68,216.45,330.61,264.55,347.43,110.66,243.01,300.67,286.84,308.03,287.19,298.04,321.53,326.04,324.99,311.26,189.57,250.32,342.29
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,652.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,652.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
220.03,228.95,230.29,235.14,234.91,234.91,234.25,22.02,101.61,189.21,201.32,121.30,137.39,179.21,106.53,0.00,118.20,160.99,0.00,0.00,652.00,88.72,228.72,223.22,192.52,228.75,228.65,235.61,96.13,0.00,191.59,0.00,156.25,228.59,233.30,235.22,230.42,99.23,198.57,76.09,227.81,173.24,172.25,205.78,197.04,202.77,178.68,217.21,233.99,212.51,156.22,216.46,148.53,174.93,116.62,235.41,119.97,175.84,208.01,131.69,106.79,98.49,231.78,89.33,134.91,215.46,168.53,227.46,44.62,152.01,192.46,180.50,200.51,183.93,194.03,208.99,211.93,211.02,204.56,106.72,157.63,223.65
200.42,211.11,211.90,216.58,216.35,216.35,215.72,7.38,88.49,172.49,184.03,104.18,116.72,160.72,68.99,0.00,97.76,144.72,0.00,0.00,88.72,652.00,210.68,245.56,281.02,217.45,215.83,218.03,70.78,0.00,173.69,0.00,124.14,211.24,213.50,214.63,210.81,89.73,178.23,66.37,209.55,156.30,156.36,189.03,178.41,185.45,161.63,199.36,214.47,191.44,140.07,199.42,132.92,159.43,105.20,216.83,104.68,160.23,189.59,114.42,90.14,78.03,211.64,74.17,118.43,197.63,154.29,207.36,24.02,133.37,173.99,163.54,181.68,166.27,171.82,190.06,193.57,192.80,185.57,93.27,138.98,203.03
506.62,539.31,539.99,565.44,564.30,564.30,561.22,151.14,269.47,431.37,448.55,286.54,317.67,397.15,199.44,0.00,244.89,349.17,0.00,0.00,228.72,210.68,652.00,492.42,404.70,540.72,538.80,566.75,190.64,0.00,410.30,0.00,293.07,531.31,556.68,562.24,542.10,257.49,444.24,219.06,535.11,394.67,394.17,466.93,442.45,456.22,407.68,498.57,559.00,482.73,362.86,496.72,350.40,395.89,300.10,566.70,302.33,399.56,470.64,322.19,273.12,250.77,543.03,244.47,313.67,492.25,378.90,533.03,182.49,345.88,433.27,409.93,449.13,415.19,427.71,476.60,486.08,482.40,454.86,279.05,357.96,515.02
468.29,497.18,497.68,515.02,514.30,514.30,512.32,142.21,255.56,407.16,422.52,272.55,301.01,377.37,192.39,0.00,232.39,331.24,0.00,0.00,223.22,245.56,492.42,652.00,439.93,499.99,498.51,514.54,181.64,0.00,389.04,0.00,281.55,491.27,503.14,508.96,497.11,243.55,416.58,207.94,494.10,373.63,373.17,438.65,416.70,429.29,384.33,465.42,508.45,448.82,343.99,463.90,332.26,375.80,284.43,515.82,286.57,378.15,440.24,305.53,260.14,237.53,497.71,230.82,298.85,460.19,359.70,488.07,170.58,327.53,407.02,385.79,421.62,392.40,401.18,445.69,453.69,451.92,428.98,264.24,337.39,476.66
389.60,407.74,409.38,418.64,418.22,418.22,417.04,111.76,216.50,343.44,356.66,231.88,255.52,320.85,165.18,0.00,203.30,283.36,0.00,0.00,192.52,281.02,404.70,439.93,652.00,416.61,413.93,420.56,157.25,0.00,334.07,0.00,242.55,406.11,412.65,415.03,407.85,206.02,351.62,172.91,405.77,317.38,317.90,368.94,351.42,362.13,326.28,387.43,414.72,374.55,292.36,386.61,282.40,319.33,240.38,419.11,242.23,321.17,369.28,258.16,220.41,199.96,409.07,192.88,252.90,383.68,308.47,401.86,137.53,278.39,343.57,326.92,355.13,330.90,339.72,372.25,378.10,376.82,361.71,223.24,286.64,394.24
513.88,547.58,542.92,565.68,564.54,564.55,561.46,151.19,269.52,431.47,448.65,286.58,317.71,397.22,199.47,0.00,245.15,349.22,0.00,0.00,228.75,217.45,540.72,499.99,416.61,652.00,567.62,570.34,190.87,0.00,410.37,0.00,292.44,538.42,558.98,565.37,550.80,257.52,444.31,219.10,535.29,394.75,394.25,467.05,442.52,456.33,407.77,498.71,559.16,482.81,362.93,496.86,350.47,395.97,300.16,566.95,302.39,399.64,470.72,322.25,273.17,250.81,543.17,244.51,313.73,492.38,378.98,533.14,182.52,345.92,433.33,409.99,449.20,415.26,427.78,476.69,486.18,482.53,454.97,279.11,358.01,515.12
510.23,542.99,542.91,563.09,561.99,561.99,558.98,151.11,268.93,430.99,447.54,286.29,317.05,396.35,199.27,0.00,244.24,349.93,0.00,0.00,228.65,215.83,538.80,498.51,413.93,567.62,652.00,566.64,190.84,0.00,409.45,0.00,292.62,535.97,556.33,562.85,547.88,256.96,443.25,218.93,533.36,394.33,393.37,465.83,441.92,455.97,406.84,497.23,556.81,481.51,362.77,495.40,350.35,395.72,300.04,564.32,302.29,399.46,470.44,321.57,272.57,250.68,541.16,245.04,313.59,491.78,378.59,531.30,182.05,345.77,432.95,409.62,448.12,414.32,427.52,475.43,484.84,481.20,454.38,278.86,357.81,513.52
527.69,572.27,573.23,618.07,615.27,615.28,608.43,157.52,277.85,446.24,464.78,294.41,326.30,409.93,206.51,0.00,251.40,358.79,0.00,0.00,235.61,218.03,566.75,514.54,420.56,570.34,566.64,652.00,196.47,0.00,423.81,0.00,301.34,561.32,588.96,604.25,572.62,264.75,458.51,226.46,566.44,407.30,406.78,484.94,458.19,473.15,419.54,520.85,604.05,500.58,374.04,518.70,361.11,408.58,309.22,621.44,311.52,412.45,489.08,331.95,281.58,258.76,577.67,251.52,323.17,513.51,390.77,559.76,189.30,355.37,446.73,422.05,465.43,429.00,440.85,495.73,506.46,502.26,471.66,287.65,367.81,540.58
182.18,190.39,191.60,196.07,195.85,195.85,195.25,-0.27,73.42,155.08,164.50,88.74,105.39,145.00,66.29,0.00,95.48,136.34,0.00,0.00,96.13,70.78,190.64,181.64,157.25,190.87,190.84,196.47,652.00,0.00,161.65,0.00,118.84,190.20,195.04,195.60,191.22,69.54,161.40,45.21,189.35,138.04,139.03,169.03,161.55,165.71,143.98,179.59,194.99,174.73,123.03,179.67,118.21,140.23,87.63,196.31,89.40,141.74,172.60,103.54,82.87,69.27,192.25,61.45,105.49,178.03,137.43,189.02,13.88,116.38,156.82,145.95,164.05,147.74,157.64,171.62,175.14,173.93,168.65,79.83,124.24,185.04
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,652.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
395.05,412.36,414.58,423.48,423.05,423.05,421.85,113.25,217.85,346.38,359.90,235.52,259.78,322.02,163.67,0.00,211.53,292.91,0.00,0.00,191.59,173.69,410.30,389.04,334.07,410.37,409.45,423.81,161.65,0.00,652.00,0.00,250.69,409.55,417.21,420.85,412.31,207.10,355.62,176.53,410.36,321.15,321.02,373.32,356.53,366.48,330.11,392.09,420.77,379.78,295.80,390.87,285.76,322.05,243.41,423.96,245.29,324.93,374.77,264.61,221.85,204.24,415.35,196.72,261.16,388.26,311.50,407.70,141.45,284.04,347.80,330.57,360.95,335.50,345.87,377.11,383.06,380.91,367.36,227.06,291.90,399.84
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,652.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
281.98,293.49,295.16,300.82,300.54,300.54,299.76,57.28,145.28,246.95,259.38,162.09,182.09,230.64,137.85,0.00,163.35,219.84,0.00,0.00,156.25,124.14,293.07,281.55,242.55,292.44,292.62,301.34,118.84,0.00,250.69,0.00,652.00,292.40,297.88,299.40,293.74,137.74,256.39,112.08,292.15,228.19,227.09,266.40,255.83,262.98,234.11,279.78,299.41,273.37,208.87,279.53,199.80,228.49,165.18,301.13,167.98,230.85,267.84,182.22,150.56,135.48,295.97,131.55,179.29,277.09,223.03,290.73,80.11,199.23,249.70,238.69,262.58,239.80,248.19,269.63,273.53,272.67,261.96,152.31,206.89,287.93
504.42,540.03,541.08,563.33,562.22,562.22,559.21,151.27,269.53,430.53,447.64,284.94,315.85,395.39,199.73,0.00,245.02,347.18,0.00,0.00,228.59,211.24,531.31,491.27,406.11,538.42,535.97,561.32,190.20,0.00,409.55,0.00,292.40,652.00,551.47,556.93,540.41,255.86,440.20,218.95,533.54,394.83,394.56,467.15,442.95,456.58,406.61,497.37,553.48,477.69,363.17,497.21,350.80,396.18,300.44,564.56,302.62,399.91,467.76,321.63,272.63,250.18,538.40,243.06,313.12,491.10,378.23,525.61,182.00,343.10,429.38,406.43,447.89,413.23,423.94,474.05,483.40,481.32,455.04,279.14,355.22,511.13
523.13,560.95,558.83,587.29,585.77,585.78,581.75,154.45,273.81,438.99,456.84,291.07,322.63,403.70,203.09,0.00,249.23,354.65,0.00,0.00,233.30,213.50,556.68,503.14,412.65,558.98,556.33,588.96,195.04,0.00,417.21,0.00,297.88,551.47,652.00,582.99,584.30,261.68,452.32,222.88,550.23,401.17,400.66,476.09,450.45,464.86,414.54,509.75,578.81,492.74,368.63,507.75,355.93,402.42,304.82,588.99,307.09,406.19,479.95,327.24,277.50,255.68,559.36,248.53,318.59,502.95,385.02,547.77,186.01,352.32,442.34,416.82,457.41,422.25,435.17,486.25,496.33,492.45,463.43,284.32,364.58,527.61
524.92,564.28,565.15,602.11,600.17,600.17,595.11,156.16,276.07,443.02,461.24,293.42,325.21,407.14,204.98,0.00,250.51,357.51,0.00,0.00,235.22,214.63,562.24,508.96,415.03,565.37,562.85,604.25,195.60,0.00,420.85,0.00,299.40,556.93,582.99,652.00,585.46,263.85,456.60,224.86,558.95,404.58,404.07,480.99,454.70,469.45,418.15,515.85,591.47,498.15,371.64,513.77,358.82,405.85,307.28,604.34,309.56,409.67,484.95,329.87,279.78,257.04,569.00,250.64,321.14,508.77,388.22,556.23,187.83,354.13,444.97,420.45,461.81,425.97,439.12,491.45,501.87,497.86,467.99,285.82,366.57,534.61
514.84,549.49,547.08,571.28,570.07,570.07,566.78,152.12,270.75,433.60,450.97,287.86,319.11,399.06,200.51,0.00,245.53,351.64,0.00,0.00,230.42,210.81,542.10,497.11,407.85,550.80,547.88,572.62,191.22,0.00,412.31,0.00,293.74,540.41,584.30,585.46,652.00,258.71,446.57,220.82,539.37,396.57,396.07,469.59,444.76,458.74,409.69,501.79,564.34,485.60,364.55,499.90,352.03,397.80,301.49,572.64,303.73,401.50,473.32,323.67,274.41,252.81,547.55,245.66,315.11,495.34,380.70,537.14,183.52,348.46,436.86,411.93,451.52,417.24,430.91,479.38,489.02,485.31,457.36,281.16,360.56,518.58
248.11,257.61,259.12,264.27,264.01,264.01,263.30,40.14,132.54,215.74,226.27,145.86,165.95,206.52,76.13,0.00,112.60,172.94,0.00,0.00,99.23,89.73,257.49,243.55,206.02,257.52,256.96,264.75,69.54,0.00,207.10,0.00,137.74,255.86,261.68,263.85,258.71,652.00,236.42,187.41,256.39,199.48,198.22,233.70,223.10,229.74,204.70,245.10,263.00,241.07,179.62,244.90,171.82,199.99,139.68,264.55,145.12,203.03,235.20,155.73,127.76,115.28,260.74,107.17,159.16,242.64,193.10,257.87,60.16,174.43,222.45,208.06,227.77,210.89,222.61,238.33,241.65,240.21,231.32,131.02,182.77,250.99
425.67,444.65,447.00,457.61,458.22,458.22,455.69,125.08,232.71,370.98,386.50,251.69,279.40,348.27,173.01,0.00,211.61,308.03,0.00,0.00,198.57,178.23,444.24,416.58,351.62,444.31,443.25,458.51,161.40,0.00,355.62,0.00,256.39,440.20,452.32,456.60,446.57,236.42,652.00,201.42,442.34,342.66,342.80,399.28,382.23,393.37,353.38,421.37,455.03,412.44,316.25,418.75,304.82,343.51,260.39,458.17,263.09,346.55,402.45,280.16,237.39,218.03,450.13,211.80,274.18,417.07,331.12,443.33,155.34,305.32,375.93,358.95,388.15,360.88,373.53,405.12,411.77,408.98,391.21,242.16,313.40,433.40
210.42,220.70,221.43,226.07,225.84,225.84,225.19,26.24,107.82,182.01,193.08,118.61,136.88,176.23,55.66,0.00,86.21,143.89,0.00,0.00,76.09,66.37,219.06,207.94,172.91,219.10,218.93,226.46,45.21,0.00,176.53,0.00,112.08,218.95,222.88,224.86,220.82,187.41,201.42,652.00,218.89,164.68,165.88,198.01,188.19,195.57,170.12,208.59,224.86,202.13,148.49,208.46,142.94,168.34,113.01,226.33,115.07,169.24,200.64,125.79,99.84,90.21,222.90,82.81,126.99,206.79,161.70,217.66,42.39,145.47,186.05,176.67,194.59,177.50,187.59,201.16,204.68,204.67,198.56,103.54,151.74,214.65
503.86,541.70,542.39,568.57,567.39,567.39,564.20,151.68,270.17,432.58,449.86,285.41,316.44,397.16,199.23,0.00,243.32,347.84,0.00,0.00,227.81,209.55,535.11,494.10,405.77,535.29,533.36,566.44,189.35,0.00,410.36,0.00,292.15,533.54,550.23,558.95,539.37,256.39,442.34,218.89,652.00,401.36,396.07,469.70,443.41,460.32,410.23,502.60,558.17,482.78,363.78,498.44,351.29,396.93,300.85,569.88,303.83,400.62,470.23,323.00,273.82,250.74,542.44,243.43,314.45,495.21,379.88,536.87,182.33,344.56,431.41,408.27,448.84,415.13,425.93,476.61,486.09,483.98,456.22,279.76,356.74,514.37
380.02,397.59,400.97,408.04,407.63,407.63,406.51,105.97,210.42,335.14,348.79,223.05,250.74,312.29,147.36,0.00,187.95,273.37,0.00,0.00,173.24,156.30,394.67,373.63,317.38,394.75,394.33,407.30,138.04,0.00,321.15,0.00,228.19,394.83,401.17,404.58,396.57,199.48,342.66,164.68,401.36,652.00,333.87,375.30,361.48,374.78,339.60,387.53,407.01,373.15,292.31,380.98,284.92,314.59,240.53,408.48,243.99,318.95,363.75,252.20,213.68,194.02,400.48,188.05,247.46,385.60,298.00,396.29,132.82,273.09,338.25,320.65,349.06,325.07,334.37,363.96,369.01,367.77,353.29,217.67,282.23,386.02
